"workerid","nat","age","gender","race","region","gendComments","raceComments","genComments","name1","trialtype","content","qtype","context","prev","rhetorical","negevidential","posepist","surprise","indignation","comment","experiment","qtype2"
"S_219","Y","60s","M","CAU","MW",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",81,43,77,64,25,"","exp2b","pnq"
"S_118","Y","30s","F","CAU","SO",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",51,52,51,47,0,"","exp2b","evenq"
"S_118","Y","30s","F","CAU","SO",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",40,51,100,29,26,"","exp2b","pnq"
"S_118","Y","30s","F","CAU","SO",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",33,31,5,48,6,"","exp2b","pq"
"S_118","Y","30s","F","CAU","SO",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",64,14,94,17,7,"","exp2b","evenpnq"
"S_284","Y","30s","M","CAU","MW",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",53,53,40,32,52,"","exp2b","evenpnq"
"S_284","Y","30s","M","CAU","MW",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",51,51,58,56,20,"","exp2b","pq"
"S_284","Y","30s","M","CAU","MW",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",35,35,38,36,34,"","exp2b","pnq"
"S_284","Y","30s","M","CAU","MW",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",21,82,29,71,61,"","exp2b","evenq"
"S_57","Y","20s","M","CAU","SW",NA,"","","Roy","snpi","ever","evenpnq","c1","snpi-ever-c2-neg",76,76,84,88,68,"","exp2b","evenpnq"
"S_57","Y","20s","M","CAU","SW",NA,"","","Carrie","evenl","hint","pnq","c1","evenl-hint-c2-neg",76,78,84,72,79,"good","exp2b","pnq"
"S_57","Y","20s","M","CAU","SW",NA,"","","Alice","mnpi","wink","evenq","c1","mnpi-wink-c2-neg",81,76,78,82,73,"nice","exp2b","evenq"
"S_57","Y","20s","M","CAU","SW",NA,"","","Matt","evenh","read","pq","c1","evenh-read-c2-pos",61,79,78,80,93,"good","exp2b","pq"
"S_193","Y","40s","M","CAU","NE",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",66,62,38,60,57,"","exp2b","pnq"
"S_193","Y","40s","M","CAU","NE",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",44,46,61,56,48,"","exp2b","pq"
"S_193","Y","40s","M","CAU","NE",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",62,55,45,54,48,"","exp2b","evenpnq"
"S_193","Y","40s","M","CAU","NE",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",58,46,59,54,61,"","exp2b","evenq"
"S_66","Y","30s","F","CAU","SO",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",70,59,84,41,6,"","exp2b","pnq"
"S_66","Y","30s","F","CAU","SO",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",94,89,96,77,10,"","exp2b","evenq"
"S_66","Y","30s","F","CAU","SO",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",56,91,83,81,3,"","exp2b","evenpnq"
"S_66","Y","30s","F","CAU","SO",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",71,92,94,94,12,"","exp2b","pq"
"S_154","Y","20s","F","CAU","SW",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",73,77,80,65,36,"","exp2b","pnq"
"S_154","Y","20s","F","CAU","SW",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",44,77,82,79,66,"","exp2b","evenpnq"
"S_154","Y","20s","F","CAU","SW",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",77,38,73,43,54,"","exp2b","pq"
"S_154","Y","20s","F","CAU","SW",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",67,55,70,65,60,"","exp2b","evenq"
"S_22","Y","50s","F","CAU","SO",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",13,72,38,66,57,"","exp2b","evenq"
"S_22","Y","50s","F","CAU","SO",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",29,61,12,82,6,"","exp2b","pq"
"S_22","Y","50s","F","CAU","SO",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",97,90,93,91,1,"","exp2b","pnq"
"S_22","Y","50s","F","CAU","SO",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",12,81,5,74,95,"","exp2b","evenpnq"
"S_137","Y","30s","M","AFR","undefined",NA,"","USA","Matt","evenh","read","pq","c1","evenh-read-c2-pos",98,99,2,97,2,"","exp2b","pq"
"S_137","Y","30s","M","AFR","undefined",NA,"","USA","Carrie","evenl","hint","pnq","c1","evenl-hint-c2-neg",97,98,98,98,2,"","exp2b","pnq"
"S_137","Y","30s","M","AFR","undefined",NA,"","USA","Roy","snpi","ever","evenpnq","c1","snpi-ever-c2-neg",1,1,96,96,99,"","exp2b","evenpnq"
"S_137","Y","30s","M","AFR","undefined",NA,"","USA","Alice","mnpi","wink","evenq","c1","mnpi-wink-c2-neg",99,2,4,96,2,"","exp2b","evenq"
"S_167","Y","20s","F","ASI","MA",NA,"","","Jacob","evenl","smallest","pq","c1","evenl-smallest-c2-neg",97,21,33,59,2,"","exp2b","pq"
"S_167","Y","20s","F","ASI","MA",NA,"","","Andrew","mnpi","clue","pnq","c1","mnpi-clue-c2-neg",13,83,57,39,64,"","exp2b","pnq"
"S_167","Y","20s","F","ASI","MA",NA,"","","Sally","evenh","praise","evenpnq","c1","evenh-praise-c2-pos",17,75,79,25,2,"","exp2b","evenpnq"
"S_167","Y","20s","F","ASI","MA",NA,"","","Lily","snpi","anything","evenq","c1","snpi-anything-c2-neg",12,90,63,71,61,"","exp2b","evenq"
"S_179","Y","20s","F","CAU","SO",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",36,61,55,33,10,"","exp2b","pq"
"S_179","Y","20s","F","CAU","SO",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",11,33,32,79,56,"","exp2b","evenq"
"S_179","Y","20s","F","CAU","SO",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",38,56,54,76,57,"","exp2b","evenpnq"
"S_179","Y","20s","F","CAU","SO",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",72,57,82,62,6,"","exp2b","pnq"
"S_164","Y","20s","F","LAT","SO",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",100,74,97,76,0,"","exp2b","pnq"
"S_164","Y","20s","F","LAT","SO",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",0,34,11,83,22,"","exp2b","evenpnq"
"S_164","Y","20s","F","LAT","SO",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",22,100,100,99,0,"","exp2b","evenq"
"S_164","Y","20s","F","LAT","SO",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",98,26,100,92,0,"","exp2b","pq"
"S_41","Y","40s","F","CAU","MW",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",91,24,96,57,43,"","exp2b","pnq"
"S_41","Y","40s","F","CAU","MW",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",28,27,84,28,25,"","exp2b","evenpnq"
"S_41","Y","40s","F","CAU","MW",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",28,23,15,68,16,"","exp2b","pq"
"S_41","Y","40s","F","CAU","MW",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",18,73,24,14,80,"","exp2b","evenq"
"S_357","Y","40s","F","CAU","nonUS",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",80,21,77,87,70,"","exp2b","evenpnq"
"S_357","Y","40s","F","CAU","nonUS",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",60,41,88,77,58,"","exp2b","pnq"
"S_357","Y","40s","F","CAU","nonUS",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",63,38,84,57,19,"","exp2b","evenq"
"S_357","Y","40s","F","CAU","nonUS",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",62,59,94,74,28,"","exp2b","pq"
"S_261","Y","30s","F","CAU","WE",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",18,75,69,61,2,"","exp2b","pq"
"S_261","Y","30s","F","CAU","WE",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",36,81,76,60,14,"","exp2b","evenq"
"S_261","Y","30s","F","CAU","WE",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",12,90,92,67,10,"","exp2b","evenpnq"
"S_261","Y","30s","F","CAU","WE",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",90,80,85,66,9,"","exp2b","pnq"
"S_256","Y","40s","M","CAU","NE",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",100,0,0,47,0,"","exp2b","pq"
"S_256","Y","40s","M","CAU","NE",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",65,67,68,70,59,"","exp2b","evenq"
"S_256","Y","40s","M","CAU","NE",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",100,55,100,100,0,"","exp2b","evenpnq"
"S_256","Y","40s","M","CAU","NE",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",100,54,100,70,0,"","exp2b","pnq"
"S_324","Y","20s","F","CAU","SO",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",35,35,60,56,40,"","exp2b","evenpnq"
"S_324","Y","20s","F","CAU","SO",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",42,62,61,43,59,"","exp2b","pq"
"S_324","Y","20s","F","CAU","SO",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",61,64,61,20,67,"","exp2b","evenq"
"S_324","Y","20s","F","CAU","SO",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",66,71,64,61,44,"","exp2b","pnq"
"S_24","Y","30s","M","NAT","SW",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",68,33,72,57,35,"","exp2b","evenpnq"
"S_24","Y","30s","M","NAT","SW",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",69,26,81,61,59,"","exp2b","pq"
"S_24","Y","30s","M","NAT","SW",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",20,74,31,75,60,"","exp2b","pnq"
"S_24","Y","30s","M","NAT","SW",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",26,75,71,19,68,"","exp2b","evenq"
"S_173","Y","30s","F","ASI","MW",NA,"","","Jacob","evenl","smallest","pq","c1","evenl-smallest-c2-neg",93,68,19,86,16,"","exp2b","pq"
"S_173","Y","30s","F","ASI","MW",NA,"","","Andrew","mnpi","clue","pnq","c1","mnpi-clue-c2-neg",18,68,14,72,73,"","exp2b","pnq"
"S_173","Y","30s","F","ASI","MW",NA,"","","Lily","snpi","anything","evenq","c1","snpi-anything-c2-neg",3,76,10,92,100,"","exp2b","evenq"
"S_173","Y","30s","F","ASI","MW",NA,"","","Sally","evenh","praise","evenpnq","c1","evenh-praise-c2-pos",11,83,13,84,86,"","exp2b","evenpnq"
"S_43","Y","50s","F","CAU","MW",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",0,54,59,51,39,"","exp2b","evenq"
"S_43","Y","50s","F","CAU","MW",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",62,15,62,55,45,"","exp2b","evenpnq"
"S_43","Y","50s","F","CAU","MW",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",73,36,89,59,34,"","exp2b","pnq"
"S_43","Y","50s","F","CAU","MW",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",46,18,64,43,43,"","exp2b","pq"
"S_296","Y","50s","F","OTH","MA",NA,"multi","","Carrie","evenl","hint","pnq","c1","evenl-hint-c2-neg",100,80,85,90,71,"","exp2b","pnq"
"S_296","Y","50s","F","OTH","MA",NA,"multi","","Alice","mnpi","wink","evenq","c1","mnpi-wink-c2-neg",0,100,69,56,0,"","exp2b","evenq"
"S_296","Y","50s","F","OTH","MA",NA,"multi","","Roy","snpi","ever","evenpnq","c1","snpi-ever-c2-neg",61,100,60,62,0,"","exp2b","evenpnq"
"S_296","Y","50s","F","OTH","MA",NA,"multi","","Matt","evenh","read","pq","c1","evenh-read-c2-pos",50,50,50,53,0,"","exp2b","pq"
"S_278","Y","30s","F","AFR","SO",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",18,76,22,78,67,"none","exp2b","evenq"
"S_278","Y","30s","F","AFR","SO",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",36,50,45,50,35,"none","exp2b","pnq"
"S_278","Y","30s","F","AFR","SO",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",26,85,27,38,49,"none","exp2b","evenpnq"
"S_278","Y","30s","F","AFR","SO",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",31,50,48,27,25,"it was unclear if my answer to the first question  should change with the new info","exp2b","pq"
"S_290","Y","20s","F","CAU","SO",NA,"","","Matt","evenh","read","pq","c1","evenh-read-c2-pos",72,30,11,20,0,"","exp2b","pq"
"S_290","Y","20s","F","CAU","SO",NA,"","","Alice","mnpi","wink","evenq","c1","mnpi-wink-c2-neg",11,78,14,74,0,"","exp2b","evenq"
"S_290","Y","20s","F","CAU","SO",NA,"","","Roy","snpi","ever","evenpnq","c1","snpi-ever-c2-neg",14,94,96,92,0,"","exp2b","evenpnq"
"S_290","Y","20s","F","CAU","SO",NA,"","","Carrie","evenl","hint","pnq","c1","evenl-hint-c2-neg",63,84,67,68,0,"","exp2b","pnq"
"S_149","Y","60s","M","CAU","WE",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",31,68,34,61,44,"","exp2b","evenq"
"S_149","Y","60s","M","CAU","WE",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",49,39,44,39,23,"","exp2b","pq"
"S_149","Y","60s","M","CAU","WE",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",42,67,37,56,54,"","exp2b","evenpnq"
"S_149","Y","60s","M","CAU","WE",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",43,52,46,53,9,"","exp2b","pnq"
"S_279","Y","20s","M","CAU","MA",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",20,45,70,72,17,"","exp2b","evenq"
"S_279","Y","20s","M","CAU","MA",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",77,62,79,18,1,"","exp2b","pnq"
"S_279","Y","20s","M","CAU","MA",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",55,34,9,73,0,"","exp2b","pq"
"S_279","Y","20s","M","CAU","MA",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",9,81,8,7,2,"","exp2b","evenpnq"
"S_249","Y","20s","F","CAU","WE",NA,"","","Alice","mnpi","wink","evenq","c1","mnpi-wink-c2-neg",8,73,66,72,29,"","exp2b","evenq"
"S_249","Y","20s","F","CAU","WE",NA,"","","Matt","evenh","read","pq","c1","evenh-read-c2-pos",83,38,71,21,12,"","exp2b","pq"
"S_249","Y","20s","F","CAU","WE",NA,"","","Roy","snpi","ever","evenpnq","c1","snpi-ever-c2-neg",16,87,20,89,5,"","exp2b","evenpnq"
"S_249","Y","20s","F","CAU","WE",NA,"","","Carrie","evenl","hint","pnq","c1","evenl-hint-c2-neg",21,78,81,74,61,"","exp2b","pnq"
"S_306","Y","50s","F","OTH","MW",NA,"mixed","","Sally","evenh","praise","evenq","c1","evenh-praise-c2-pos",19,80,20,50,68,"","exp2b","evenq"
"S_306","Y","50s","F","OTH","MW",NA,"mixed","","Jacob","evenl","smallest","evenpnq","c1","evenl-smallest-c2-neg",32,38,82,76,37,"","exp2b","evenpnq"
"S_306","Y","50s","F","OTH","MW",NA,"mixed","","Lily","snpi","anything","pnq2","c1","snpi-anything-c2-neg",37,43,73,84,40,"","exp2b","pnq"
"S_306","Y","50s","F","OTH","MW",NA,"mixed","","Andrew","mnpi","clue","pq","c1","mnpi-clue-c2-neg",24,81,81,76,27,"","exp2b","pq"
"S_130","Y","30s","M","CAU","MW",NA,"","","Lily","snpi","anything","pnq2","c1","snpi-anything-c2-neg",64,41,80,88,23,"","exp2b","pnq"
"S_130","Y","30s","M","CAU","MW",NA,"","","Jacob","evenl","smallest","evenpnq","c1","evenl-smallest-c2-neg",63,85,62,73,8,"","exp2b","evenpnq"
"S_130","Y","30s","M","CAU","MW",NA,"","","Sally","evenh","praise","evenq","c1","evenh-praise-c2-pos",59,62,41,64,10,"","exp2b","evenq"
"S_130","Y","30s","M","CAU","MW",NA,"","","Andrew","mnpi","clue","pq","c1","mnpi-clue-c2-neg",39,71,34,61,12,"","exp2b","pq"
"S_273","Y","50s","F","CAU","MA",NA,"","","Jacob","evenl","smallest","evenpnq","c1","evenl-smallest-c2-neg",94,94,95,89,3,"","exp2b","evenpnq"
"S_273","Y","50s","F","CAU","MA",NA,"","","Andrew","mnpi","clue","pq","c1","mnpi-clue-c2-neg",65,60,67,72,1,"","exp2b","pq"
"S_273","Y","50s","F","CAU","MA",NA,"","","Lily","snpi","anything","pnq2","c1","snpi-anything-c2-neg",93,97,93,98,58,"","exp2b","pnq"
"S_273","Y","50s","F","CAU","MA",NA,"","","Sally","evenh","praise","evenq","c1","evenh-praise-c2-pos",36,95,89,95,35,"","exp2b","evenq"
"S_348","Y","60s","F","CAU","WE",NA,"","","Sally","evenh","praise","evenpnq","c1","evenh-praise-c2-pos",6,65,19,76,16,"","exp2b","evenpnq"
"S_348","Y","60s","F","CAU","WE",NA,"","","Jacob","evenl","smallest","pq","c1","evenl-smallest-c2-neg",78,6,28,13,0,"","exp2b","pq"
"S_348","Y","60s","F","CAU","WE",NA,"","","Lily","snpi","anything","evenq","c1","snpi-anything-c2-neg",0,8,90,86,71,"","exp2b","evenq"
"S_348","Y","60s","F","CAU","WE",NA,"","","Andrew","mnpi","clue","pnq","c1","mnpi-clue-c2-neg",11,81,68,71,62,"","exp2b","pnq"
"S_363","Y","20s","M","CAU","SO",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",100,0,0,84,2,"","exp2b","pq"
"S_363","Y","20s","M","CAU","SO",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",100,29,14,71,0,"","exp2b","pnq"
"S_363","Y","20s","M","CAU","SO",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",27,28,65,40,77,"","exp2b","evenq"
"S_363","Y","20s","M","CAU","SO",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",0,100,74,5,85,"","exp2b","evenpnq"
"S_16","Y","20s","M","LAT","MW",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",63,24,89,97,90,"","exp2b","pnq"
"S_16","Y","20s","M","LAT","MW",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",27,87,85,30,8,"","exp2b","evenq"
"S_16","Y","20s","M","LAT","MW",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",17,92,17,86,95,"","exp2b","evenpnq"
"S_16","Y","20s","M","LAT","MW",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",76,31,83,26,10,"","exp2b","pq"
"S_8","Y","30s","M","CAU","MW",NA,"","","Lily","snpi","anything","evenpnq","c1","snpi-anything-c2-neg",97,2,98,3,64,"","exp2b","evenpnq"
"S_8","Y","30s","M","CAU","MW",NA,"","","Andrew","mnpi","clue","evenq","c1","mnpi-clue-c2-neg",0,0,49,48,32,"","exp2b","evenq"
"S_8","Y","30s","M","CAU","MW",NA,"","","Sally","evenh","praise","pq","c1","evenh-praise-c2-pos",28,52,35,78,55,"","exp2b","pq"
"S_8","Y","30s","M","CAU","MW",NA,"","","Jacob","evenl","smallest","pnq","c1","evenl-smallest-c2-neg",95,55,82,69,82,"","exp2b","pnq"
"S_328","Y","30s","M","LAT","MA",NA,"","","Lily","snpi","anything","evenq","c1","snpi-anything-c2-neg",86,29,18,76,80,"","exp2b","evenq"
"S_328","Y","30s","M","LAT","MA",NA,"","","Sally","evenh","praise","evenpnq","c1","evenh-praise-c2-pos",13,77,15,80,55,"","exp2b","evenpnq"
"S_328","Y","30s","M","LAT","MA",NA,"","","Andrew","mnpi","clue","pnq","c1","mnpi-clue-c2-neg",14,49,48,36,94,"","exp2b","pnq"
"S_328","Y","30s","M","LAT","MA",NA,"","","Jacob","evenl","smallest","pq","c1","evenl-smallest-c2-neg",80,43,85,26,29,"","exp2b","pq"
"S_45","Y","30s","M","CAU","MA",NA,"","","Lily","snpi","anything","pnq2","c1","snpi-anything-c2-neg",70,19,100,100,61,"","exp2b","pnq"
"S_45","Y","30s","M","CAU","MA",NA,"","","Sally","evenh","praise","evenq","c1","evenh-praise-c2-pos",0,22,75,65,0,"","exp2b","evenq"
"S_45","Y","30s","M","CAU","MA",NA,"","","Jacob","evenl","smallest","evenpnq","c1","evenl-smallest-c2-neg",28,76,62,66,2,"","exp2b","evenpnq"
"S_45","Y","30s","M","CAU","MA",NA,"","","Andrew","mnpi","clue","pq","c1","mnpi-clue-c2-neg",64,31,16,21,72,"","exp2b","pq"
"S_29","Y","20s","M","CAU","SW",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",32,75,31,70,50,"","exp2b","evenq"
"S_29","Y","20s","M","CAU","SW",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",26,73,30,71,74,"","exp2b","evenpnq"
"S_29","Y","20s","M","CAU","SW",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",75,26,35,68,65,"","exp2b","pq"
"S_29","Y","20s","M","CAU","SW",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",70,35,70,39,38,"","exp2b","pnq"
"S_146","Y","30s","M","CAU","non48",NA,"","","Roy","snpi","ever","pnq","c1","snpi-ever-c2-neg",75,88,63,68,14,"","exp2b","pnq"
"S_146","Y","30s","M","CAU","non48",NA,"","","Matt","evenh","read","evenq","c1","evenh-read-c2-pos",60,82,54,80,12,"","exp2b","evenq"
"S_146","Y","30s","M","CAU","non48",NA,"","","Carrie","evenl","hint","evenpnq","c1","evenl-hint-c2-neg",64,96,74,75,57,"","exp2b","evenpnq"
"S_146","Y","30s","M","CAU","non48",NA,"","","Alice","mnpi","wink","pq","c1","mnpi-wink-c2-neg",94,65,65,60,0,"","exp2b","pq"
"S_289","Y","20s","M","CAU","RO",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",22,65,40,15,59,"","exp2b","evenpnq"
"S_289","Y","20s","M","CAU","RO",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",0,94,61,100,0,"","exp2b","evenq"
"S_289","Y","20s","M","CAU","RO",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",57,73,81,84,36,"","exp2b","pq"
"S_289","Y","20s","M","CAU","RO",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",66,78,80,31,0,"","exp2b","pnq"
"S_359","Y","30s","M","CAU","SO",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",13,0,9,55,0,"","exp2b","pq"
"S_359","Y","30s","M","CAU","SO",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",64,81,88,79,0,"","exp2b","evenpnq"
"S_359","Y","30s","M","CAU","SO",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",9,0,57,86,0,"","exp2b","evenq"
"S_359","Y","30s","M","CAU","SO",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",89,0,95,56,0,"","exp2b","pnq"
"S_245","Y","40s","F","CAU","MW",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",2,11,1,73,5,"NO","exp2b","pq"
"S_245","Y","40s","F","CAU","MW",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",26,85,76,88,83,"NO","exp2b","evenpnq"
"S_245","Y","40s","F","CAU","MW",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",20,78,91,90,0,"NO","exp2b","pnq"
"S_245","Y","40s","F","CAU","MW",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",59,97,86,100,14,"NO","exp2b","evenq"
"S_211","Y","30s","F","CAU","SO",NA,"","","Sally","evenh","praise","pnq","c1","evenh-praise-c2-pos",100,80,76,95,0,"","exp2b","pnq"
"S_211","Y","30s","F","CAU","SO",NA,"","","Lily","snpi","anything","pq2","c1","snpi-anything-c2-neg",13,63,90,69,92,"","exp2b","pq"
"S_211","Y","30s","F","CAU","SO",NA,"","","Jacob","evenl","smallest","evenq","c1","evenl-smallest-c2-neg",89,100,100,85,9,"","exp2b","evenq"
"S_211","Y","30s","F","CAU","SO",NA,"","","Andrew","mnpi","clue","evenpnq","c1","mnpi-clue-c2-neg",27,100,57,88,86,"","exp2b","evenpnq"
"S_189","Y","60s","F","CAU","MW",NA,"","","Matt","evenh","read","evenpnq","c1","evenh-read-c2-pos",0,82,50,80,5,"","exp2b","evenpnq"
"S_189","Y","60s","F","CAU","MW",NA,"","","Alice","mnpi","wink","pnq","c1","mnpi-wink-c2-neg",57,90,100,62,0,"","exp2b","pnq"
"S_189","Y","60s","F","CAU","MW",NA,"","","Carrie","evenl","hint","pq","c1","evenl-hint-c2-neg",10,64,10,8,60,"","exp2b","pq"
"S_189","Y","60s","F","CAU","MW",NA,"","","Roy","snpi","ever","evenq","c1","snpi-ever-c2-neg",25,100,70,90,0,"","exp2b","evenq"
"S_310","Y","20s","M","CAU","MA",NA,"","","Matt","evenh","read","pnq","c1","evenh-read-c2-pos",65,76,65,67,71,"","exp2b","pnq"
"S_310","Y","20s","M","CAU","MA",NA,"","","Roy","snpi","ever","pq","c1","snpi-ever-c2-neg",64,78,76,70,62,"","exp2b","pq"
"S_310","Y","20s","M","CAU","MA",NA,"","","Carrie","evenl","hint","evenq","c1","evenl-hint-c2-neg",73,64,70,67,76,"","exp2b","evenq"
"S_310","Y","20s","M","CAU","MA",NA,"","","Alice","mnpi","wink","evenpnq","c1","mnpi-wink-c2-neg",70,74,72,61,70,"","exp2b","evenpnq"
